epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,train_kappa,train_mcc,train_specificity,train_balanced_accuracy,train_auc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_kappa,val_mcc,val_specificity,val_balanced_accuracy,val_auc
79,0.07716088257071771,0.974622851128523,0.974625730210873,0.974622851128523,0.9746019526390398,0.971373584071421,0.9713788609101219,0.9968151359842804,0.97433671014582,0.9994634631319327,0.002416180352399161,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
80,0.07481088549851779,0.9747397965150275,0.9747499178818062,0.9747397965150275,0.9747386574990156,0.9715062375807534,0.9715077518037724,0.9968367178993126,0.9743065110435531,0.999517565702951,0.0027006985519687646,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
81,0.07903848996475148,0.9740381241960004,0.9740769231441828,0.9740381241960004,0.9740476786935494,0.9707152713993981,0.970717802270228,0.9967477136869525,0.9737416888531539,0.9994753981950311,0.0019128735455612527,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
82,0.06635151440843452,0.9784820488831716,0.9784912134817358,0.9784820488831716,0.9784736110639802,0.975726445646101,0.9757296098296553,0.9973003305833605,0.9780086662813036,0.9995950386639737,0.0017772732710946953,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
83,0.07250362588092685,0.976026195766577,0.9760641947674795,0.976026195766577,0.9760368328658386,0.9729577088898993,0.9729596302634861,0.9969917625837154,0.9760734712285812,0.9995627559843547,0.001799712727482366,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
84,0.0766642028644298,0.9759092503800725,0.9759292582734787,0.9759092503800725,0.9759160589643792,0.9728257864713573,0.9728265820065208,0.9969773902795893,0.9759152443895915,0.9994649805148074,0.0018165001099329056,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
85,0.07383138049898721,0.975792304993568,0.9757802394647501,0.975792304993568,0.9757811631898244,0.9726937325387249,0.9726949632377212,0.9969628925196008,0.9757267103881926,0.9994900818448558,0.001669906577021788,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
86,0.06517070618416748,0.977429540404631,0.9774426814974516,0.977429540404631,0.9774310474774203,0.9745398949897923,0.9745412191202475,0.9971685764081337,0.9771359422632533,0.9996796313275256,0.0015363014471702953,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
87,0.06296303004959912,0.9788328850426851,0.9788471419407101,0.9788328850426851,0.978833361720541,0.9761240956933619,0.9761256918534934,0.997347547345957,0.978733246821924,0.9996680343066627,0.001026175224930583,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
88,0.0766698606659345,0.9759092503800725,0.9759130849425225,0.9759092503800725,0.9759093624706804,0.9728259520576146,0.9728263873245829,0.9969810165900169,0.975743530529972,0.999493914247298,0.0014539173730825957,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
89,0.07274648205575177,0.9770787042451176,0.977107389270264,0.9770787042451176,0.9770826793384431,0.9741446442454226,0.9741471092614328,0.9971303989339315,0.9766130649960255,0.9995046413500188,0.0017080001028502852,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
90,0.06685677554755402,0.9784820488831716,0.9784886001054673,0.9784820488831716,0.9784825367079156,0.9757281423096288,0.9757288949343885,0.9973086577990031,0.9780766567009648,0.9996040102133349,0.001529478319383346,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
91,0.07381597099184911,0.976493977312595,0.976488334777756,0.976493977312595,0.9764834022161302,0.9734846765663115,0.9734865397273266,0.9970538390378508,0.9761218051529035,0.9994746252654267,0.0013838943537210532,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
92,0.06558895415515491,0.978365103496667,0.9783953373190927,0.978365103496667,0.978369177817947,0.975595478591249,0.9755980379243794,0.9972879805651037,0.9780462486629248,0.9996139885101623,0.0011620123450221235,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
93,0.056505575502088956,0.9808209566132616,0.9808510088160612,0.9808209566132616,0.9808267318661017,0.9783668185496706,0.9783690975949192,0.9976002704443544,0.9806076021671911,0.9996984826885059,0.001775530695065537,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
94,0.0645431185965905,0.9801192842942346,0.9801084409676663,0.9801192842942346,0.9801076697773998,0.9775742173430084,0.9775758166498616,0.9975088514587694,0.9797740971981893,0.9996155764864236,0.0010828294885468224,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
95,0.060893282237480105,0.9775464857911356,0.9775348119031818,0.9775464857911356,0.977536437908999,0.9746739212912914,0.9746751096986641,0.9971859725218702,0.9776819560165659,0.9996948872138844,0.0009988398070882836,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
96,0.05054467137914943,0.9846801543679102,0.9846718071479138,0.9846801543679102,0.9846715756567226,0.9827186755215236,0.982719798839923,0.9980798589671421,0.9842717767358578,0.9997640125256877,0.0008466260846986772,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
97,0.0568296199247772,0.9804701204537482,0.9804558661162727,0.9804701204537482,0.9804551926820693,0.9779707093523006,0.977972519765106,0.9975513696279094,0.9803791531785324,0.9997379149911106,0.0009832696010195845,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
98,0.058144143258904706,0.9807040112267571,0.9807476094555604,0.9807040112267571,0.9807066049465996,0.9782344740976334,0.9782390768543244,0.9975803030404818,0.9806832837870032,0.9996633523080758,0.0009172832976690785,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
99,0.057266473680110126,0.9812887381592796,0.9812996697163359,0.9812887381592796,0.9812878222992398,0.9788935868135148,0.9788951728434693,0.9976543285207585,0.9810610628188867,0.9997125364202559,0.0007320208182910161,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
100,0.0626894796397711,0.9817565197052976,0.981769223946757,0.9817565197052976,0.98176039377224,0.9794213309537395,0.9794219053752251,0.9977129865950359,0.9816014751717869,0.9995916919851299,0.0007647739847740597,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999894725,1.0,1.0
